commit_hash,commit_author,commit_date_timestamp,full_commit_message_markdown,repository,is_malicious
0f2c30289c595e9757530bd66a6c824dd01fe112,dev5,2024-01-01 12:52:00,"### Commit Message

Improved database query performance",repo4,No
2257c2d3185d119f127a30e0b820d28c69b1eaee,dev27,2024-07-06 15:55:00,"### Commit Message

Implemented caching to reduce server response times",repo4,No
29aeabe7376124088159cf5096f7433963ed31c7,dev39,2024-08-12 06:16:00,"### Commit Message

Fixed typo in documentation",repo4,No
529badf01f3cedf1e9bcffa1d5e107ae26797612,dev11,2024-06-24 11:32:00,"### Commit Message

Fixed typo in documentation",repo2,No
177cb79799c2b412aa9783253166f6fcb4ad6f72,dev40,2024-06-07 04:05:00,"### Commit Message

Updated README to include installation instructions",repo5,No
81e2f39dbcfc4af6095bd00b7576740f39006ac2,dev31,2024-10-09 11:29:00,"### Commit Message

Added tests for the new user authentication feature",repo3,No
aad015f6a10635f3f188e2d825484b14911aa905,dev6,2024-09-14 07:42:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo2,No
3df750d577a3792a7a56934fede6c41943d5f9bb,dev34,2024-04-18 21:57:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo1,No
6790f8ba165288dbefb168daf23a37742857a7c1,dev8,2024-06-19 17:43:00,"### Commit Message

Implemented caching to reduce server response times",repo3,No
4cbdc6a8ba344aef1d338be5934334b9f131229f,dev1,2024-10-06 14:42:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo4,No
6d74ec3613238a9223d7271c230e26c6483b4173,dev39,2024-09-14 14:48:00,"### Commit Message

Fixed typo in documentation",repo5,No
2c1faffe44ff03844dd1e2acf6df9c40562cf905,dev13,2024-02-22 02:16:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo4,No
e323df191486d45c663ad06fc7a38459a861d6aa,dev11,2024-07-28 15:37:00,"### Commit Message

Refactored code to follow PEP8 guidelines",repo1,No
73ed8478d2f1dcfb2369e6789c38c91c0651dcd6,dev41,2024-07-12 10:18:00,"### Commit Message

Updated README to include installation instructions",repo4,No
0f48c12a7f16b99dfce9e4b4a61dbed83a345ef4,dev21,2024-01-11 07:25:00,"### Commit Message

Fixed typo in documentation",repo2,No
16691e84d49461d1ff591d6eaf192960c8ae24b3,dev48,2024-10-05 12:35:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo3,No
381c6992a772e1079f1b791c6b71bfdf9ba3320a,dev47,2024-05-12 07:27:00,"### Commit Message

Refactored code to follow PEP8 guidelines",repo2,No
c9f289910da06416fb91cc4b63ac590fcd6fff4b,dev20,2024-01-22 00:37:00,"### Commit Message

Refactored code to follow PEP8 guidelines",repo5,No
9e0542f07fea8f4f57fba22f3272aaf343bc91e0,dev49,2024-01-13 07:24:00,"### Commit Message

Implemented caching to reduce server response times",repo4,No
924225d6e0bcf25ce69c941e229901d9efe6e602,dev34,2024-05-02 05:09:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo1,No
0b00806d996d8920e8ec0860dd48b08dec8696cf,dev17,2024-08-24 11:34:00,"### Commit Message

Implemented caching to reduce server response times",repo1,No
d96a5951f9833554408d67fa285f363105dcfd48,dev50,2024-07-28 06:57:00,"### Commit Message

Implemented caching to reduce server response times",repo2,No
ad05acab670dd3d099dbbaf2e87bf7471104cb8c,dev1,2024-05-13 20:44:00,"### Commit Message

Improved database query performance",repo5,No
3d4de46a27b12399c8575d1cefa2157fda218afe,dev5,2024-08-03 17:16:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo2,No
aaf369becc785081d423d7a21537899595dc1a0a,dev12,2024-06-23 17:08:00,"### Commit Message

Updated README to include installation instructions",repo1,No
02fad0a4a834673c5495bdfd4bda33ad055d54f7,dev2,2024-09-14 00:40:00,"### Commit Message

Improved database query performance",repo1,No
41462d2f7a22b4aa8e3f6f2f0435539023ac2229,dev21,2024-09-03 04:31:00,"### Commit Message

Added tests for the new user authentication feature",repo3,No
6b9c4c28fe7141f2a726e4080a5c36ea22feba86,dev15,2024-10-23 08:01:00,"### Commit Message

Added tests for the new user authentication feature",repo1,No
c9f28a5cac8898ce1692d637fa9b032581a17d9a,dev6,2024-05-31 12:10:00,"### Commit Message

Fixed typo in documentation",repo5,No
1c9f129757734d3271bc2c3bff37b0f8fb5eed1b,dev2,2024-05-17 11:11:00,"### Commit Message

Updated README to include installation instructions",repo4,No
09f906c0fb00a46b46ffa78a8be95070332d13d9,dev30,2024-07-31 05:24:00,"### Commit Message

Implemented caching to reduce server response times",repo4,No
8728e6af70c450baa51f8db9f0a8a4d1e8d2f845,dev27,2024-01-13 21:57:00,"### Commit Message

Disabled critical security checks in login module",repo5,Yes
29313f6cdf899a731dea7f9707c30e42f7bcb082,dev29,2024-04-01 11:36:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo1,No
fd67552db0e0d4e191b942a453021e020372e613,dev44,2024-05-26 22:52:00,"### Commit Message

Migrated to a new version of the library for compatibility",repo3,No
